Date-Time,"Space Temperature (No Units)"
2024-12-19 01:20:11,70
2024-12-19 01:25:11,70
2024-12-19 01:30:11,70
2024-12-19 01:35:11,70
2024-12-19 01:40:11,70
2024-12-19 01:45:11,70
2024-12-19 01:50:11,69.5
2024-12-19 01:55:11,70
2024-12-19 02:00:11,70
2024-12-19 02:05:11,70
2024-12-19 02:10:11,69.5
2024-12-19 02:15:11,70
2024-12-19 02:20:11,70
2024-12-19 02:25:11,69.5
2024-12-19 02:30:11,69.5
2024-12-19 02:35:11,70
2024-12-19 02:40:11,70
2024-12-19 02:45:11,70
2024-12-19 02:50:11,69.5
2024-12-19 02:55:11,70
2024-12-19 03:00:11,70
2024-12-19 03:05:11,69.5
2024-12-19 03:10:11,70
2024-12-19 03:15:11,70
2024-12-19 03:20:11,70
2024-12-19 03:25:11,70
2024-12-19 03:30:11,70
2024-12-19 03:35:11,70
2024-12-19 03:40:11,70
2024-12-19 03:45:11,70
2024-12-19 03:50:11,70
2024-12-19 03:55:11,70
2024-12-19 04:00:11,70
2024-12-19 04:05:11,70
2024-12-19 04:10:11,70
2024-12-19 04:15:11,70
2024-12-19 04:20:11,69.5
2024-12-19 04:25:11,70
2024-12-19 04:30:11,70
2024-12-19 04:35:11,70
2024-12-19 04:40:11,70
2024-12-19 04:45:11,70
2024-12-19 04:50:11,70
2024-12-19 04:55:11,70
2024-12-19 05:00:11,70
2024-12-19 05:05:11,70
2024-12-19 05:10:11,70
2024-12-19 05:15:11,70
2024-12-19 05:20:11,70
2024-12-19 05:25:11,69.5
2024-12-19 05:30:11,70
2024-12-19 05:35:11,70
2024-12-19 05:40:11,70
2024-12-19 05:45:11,69.5
2024-12-19 05:50:11,69.5
2024-12-19 05:55:11,70
2024-12-19 06:00:11,70
2024-12-19 06:05:11,70
2024-12-19 06:10:11,69.5
2024-12-19 06:15:11,70
2024-12-19 06:20:11,70
2024-12-19 06:25:11,70
2024-12-19 06:30:11,70
2024-12-19 06:35:11,70
2024-12-19 06:40:11,70
2024-12-19 06:45:11,70
2024-12-19 06:50:11,69.5
2024-12-19 06:55:11,70
2024-12-19 07:00:11,70
2024-12-19 07:05:11,69.5
2024-12-19 07:10:11,69.5
2024-12-19 07:15:11,70
2024-12-19 07:20:11,70
2024-12-19 07:25:11,69.5
2024-12-19 07:30:11,70
2024-12-19 07:35:11,70
2024-12-19 07:40:11,70
2024-12-19 07:45:11,69.5
2024-12-19 07:50:11,70
2024-12-19 07:55:11,70
2024-12-19 08:00:11,69.5
2024-12-19 08:05:11,69.5
2024-12-19 08:10:11,70
2024-12-19 08:15:11,70
2024-12-19 08:20:11,69.5
2024-12-19 08:25:11,70
2024-12-19 08:30:11,70
2024-12-19 08:35:11,70
2024-12-19 08:40:11,69.5
2024-12-19 08:45:11,70
2024-12-19 08:50:11,70
2024-12-19 08:55:11,70
2024-12-19 09:00:11,69.5
2024-12-19 09:05:11,70
2024-12-19 09:10:11,70
2024-12-19 09:15:11,70
2024-12-19 09:20:11,69.5
2024-12-19 09:25:11,70
2024-12-19 09:30:11,70
2024-12-19 09:35:11,70
2024-12-19 09:40:11,70
2024-12-19 09:45:11,70
2024-12-19 09:50:11,69.5
2024-12-19 09:55:11,69.5
2024-12-19 10:00:11,70
2024-12-19 10:05:11,70
2024-12-19 10:10:11,70
2024-12-19 10:15:11,69.5
2024-12-19 10:20:11,70
2024-12-19 10:25:11,70
2024-12-19 10:30:11,69.5
2024-12-19 10:35:11,69.5
2024-12-19 10:40:11,70
2024-12-19 10:45:11,70
2024-12-19 10:50:11,69.5
2024-12-19 10:55:11,70
2024-12-19 11:00:11,70
2024-12-19 11:05:11,70
2024-12-19 11:10:11,69.5
2024-12-19 11:15:11,70
2024-12-19 11:20:11,70
2024-12-19 11:25:11,69.5
2024-12-19 11:30:11,69.5
2024-12-19 11:35:11,70
2024-12-19 11:40:11,70
2024-12-19 11:45:11,69.5
2024-12-19 11:50:11,69.5
2024-12-19 11:55:11,70
2024-12-19 12:00:11,70
2024-12-19 12:05:11,70
2024-12-19 12:10:11,69.5
2024-12-19 12:15:11,70
2024-12-19 12:20:11,70
2024-12-19 12:25:11,70
2024-12-19 12:30:11,69.5
2024-12-19 12:35:11,70
2024-12-19 12:40:11,70
2024-12-19 12:45:11,70
2024-12-19 12:50:11,69.5
2024-12-19 12:55:11,69.5
2024-12-19 13:00:11,70
2024-12-19 13:05:11,70
2024-12-19 13:10:11,69.5
2024-12-19 13:15:11,69.5
2024-12-19 13:20:11,70
2024-12-19 13:25:11,70
2024-12-19 13:30:11,69.5
2024-12-19 13:35:11,69.5
2024-12-19 13:40:11,70
2024-12-19 13:45:11,70
2024-12-19 13:50:11,69.5
2024-12-19 13:55:11,69.5
2024-12-19 14:00:11,70
2024-12-19 14:05:11,70
2024-12-19 14:10:11,69.5
2024-12-19 14:15:11,69.5
2024-12-19 14:20:11,70
2024-12-19 14:25:11,70
2024-12-19 14:30:11,69.5
2024-12-19 14:35:11,70
2024-12-19 14:40:11,70
2024-12-19 14:45:11,70
2024-12-19 14:50:11,69.5
2024-12-19 14:55:11,69.5
2024-12-19 15:00:11,70
2024-12-19 15:05:11,70
2024-12-19 15:10:11,69.5
2024-12-19 15:15:11,69.5
2024-12-19 15:20:11,70
2024-12-19 15:25:11,70
2024-12-19 15:30:11,69.5
2024-12-19 15:35:11,69.5
2024-12-19 15:40:11,70
2024-12-19 15:45:11,70
2024-12-19 15:50:11,69.5
2024-12-19 15:55:11,69.5
2024-12-19 16:00:11,70
2024-12-19 16:05:11,70
2024-12-19 16:10:11,69.5
2024-12-19 16:15:11,69.5
2024-12-19 16:20:11,70
2024-12-19 16:25:11,70
2024-12-19 16:30:11,69.5
2024-12-19 16:35:11,70
2024-12-19 16:40:11,70
2024-12-19 16:45:11,69.5
2024-12-19 16:50:11,69.5
2024-12-19 16:55:11,70
2024-12-19 17:00:11,70
2024-12-19 17:05:11,69.5
2024-12-19 17:10:11,69.5
2024-12-19 17:15:11,70
2024-12-19 17:20:11,70
2024-12-19 17:25:11,69.5
2024-12-19 17:30:11,69.5
2024-12-19 17:35:11,70
2024-12-19 17:40:11,70
2024-12-19 17:45:11,69.5
2024-12-19 17:50:11,70
2024-12-19 17:55:11,70
2024-12-19 18:00:11,69.5
2024-12-19 18:05:11,69.5
2024-12-19 18:10:11,70
2024-12-19 18:15:11,70
2024-12-19 18:20:11,69.5
2024-12-19 18:25:11,69.5
2024-12-19 18:30:11,70
2024-12-19 18:35:11,70
2024-12-19 18:40:11,69.5
2024-12-19 18:45:11,69.5
2024-12-19 18:50:11,70
2024-12-19 18:55:11,69.5
2024-12-19 19:00:11,69.5
2024-12-19 19:05:11,70
2024-12-19 19:10:11,70
2024-12-19 19:15:11,69.5
2024-12-19 19:20:11,69.5
2024-12-19 19:25:11,70
2024-12-19 19:30:11,70
2024-12-19 19:35:11,70
2024-12-19 19:40:11,69.5
2024-12-19 19:45:11,70
2024-12-19 19:50:11,70
2024-12-19 19:55:11,70
2024-12-19 20:00:11,69.5
2024-12-19 20:05:11,70
2024-12-19 20:10:11,70
2024-12-19 20:15:11,70
2024-12-19 20:20:11,69.5
2024-12-19 20:25:11,69.5
2024-12-19 20:30:11,70
2024-12-19 20:35:11,70
2024-12-19 20:40:11,69.5
2024-12-19 20:45:11,69.5
2024-12-19 20:50:11,70
2024-12-19 20:55:11,70
2024-12-19 21:00:11,70
2024-12-19 21:05:11,69.5
2024-12-19 21:10:11,69.5
2024-12-19 21:15:11,70
2024-12-19 21:20:11,70
2024-12-19 21:25:11,70
2024-12-19 21:30:11,70
2024-12-19 21:35:11,69.5
2024-12-19 21:40:11,70
2024-12-19 21:45:11,70
2024-12-19 21:50:11,70
2024-12-19 21:55:11,69.5
2024-12-19 22:00:11,70
2024-12-19 22:05:11,70
2024-12-19 22:10:11,70
2024-12-19 22:15:11,70
2024-12-19 22:20:11,69.5
2024-12-19 22:25:11,70
2024-12-19 22:30:11,70
2024-12-19 22:35:11,70
2024-12-19 22:40:11,69.5
2024-12-19 22:45:11,70
2024-12-19 22:50:11,70
2024-12-19 22:55:11,70
2024-12-19 23:00:11,70
2024-12-19 23:05:11,69.5
2024-12-19 23:10:11,70
2024-12-19 23:15:11,70
2024-12-19 23:20:11,69.5
2024-12-19 23:25:11,70
2024-12-19 23:30:11,70
2024-12-19 23:35:11,70
2024-12-19 23:40:11,70
2024-12-19 23:45:11,70
2024-12-19 23:50:11,69.5
2024-12-19 23:55:11,70
2024-12-20 00:00:11,70
2024-12-20 00:05:11,69.5
2024-12-20 00:10:11,69.5
2024-12-20 00:15:11,70
2024-12-20 00:20:11,70
2024-12-20 00:25:11,69.5
2024-12-20 00:30:11,70
2024-12-20 00:35:11,70
2024-12-20 00:40:11,70
2024-12-20 00:45:11,70
2024-12-20 00:50:11,70
2024-12-20 00:55:11,70
2024-12-20 01:00:11,70
2024-12-20 01:05:11,70
2024-12-20 01:10:11,69.5
2024-12-20 01:15:11,70
2024-12-20 01:20:11,70
2024-12-20 01:25:11,70
2024-12-20 01:30:11,70
2024-12-20 01:35:11,69.5
2024-12-20 01:40:11,70
2024-12-20 01:45:11,70
2024-12-20 01:50:11,69.5
2024-12-20 01:55:11,70
2024-12-20 02:00:11,70
2024-12-20 02:05:11,70
2024-12-20 02:10:11,70
2024-12-20 02:15:11,69.5
2024-12-20 02:20:11,70
2024-12-20 02:25:11,70
2024-12-20 02:30:11,69.5
2024-12-20 02:35:11,69.5
2024-12-20 02:40:11,70
2024-12-20 02:45:11,70
2024-12-20 02:50:11,69.5
2024-12-20 02:55:11,69.5
2024-12-20 03:00:11,70
2024-12-20 03:05:11,70
2024-12-20 03:10:11,69.5
2024-12-20 03:15:11,70
2024-12-20 03:20:11,70
2024-12-20 03:25:11,70
2024-12-20 03:30:11,70
2024-12-20 03:35:11,70
2024-12-20 03:40:11,70
2024-12-20 03:45:11,69.5
2024-12-20 03:50:11,70
2024-12-20 03:55:11,70
2024-12-20 04:00:11,70
2024-12-20 04:05:11,69.5
2024-12-20 04:10:11,70
2024-12-20 04:15:11,70
2024-12-20 04:20:11,70
2024-12-20 04:25:11,69.5
2024-12-20 04:30:11,70
2024-12-20 04:35:11,70
2024-12-20 04:40:11,69.5
2024-12-20 04:45:11,69.5
2024-12-20 04:50:11,70
2024-12-20 04:55:11,70
2024-12-20 05:00:11,70
2024-12-20 05:05:11,70
2024-12-20 05:10:11,70
2024-12-20 05:15:11,70
2024-12-20 05:20:11,70
2024-12-20 05:25:11,69.5
2024-12-20 05:30:11,69.5
2024-12-20 05:35:11,70
2024-12-20 05:40:11,70
2024-12-20 05:45:11,70
2024-12-20 05:50:11,70
2024-12-20 05:55:11,70
2024-12-20 06:00:11,70
2024-12-20 06:05:11,69.5
2024-12-20 06:10:11,70
2024-12-20 06:15:11,70
2024-12-20 06:20:11,70
2024-12-20 06:25:11,70
2024-12-20 06:30:11,70
2024-12-20 06:35:11,69.5
2024-12-20 06:40:11,70
2024-12-20 06:45:11,70
2024-12-20 06:50:11,70
2024-12-20 06:55:11,70
2024-12-20 07:00:11,69.5
2024-12-20 07:05:11,70
2024-12-20 07:10:11,70
2024-12-20 07:15:11,69.5
2024-12-20 07:20:11,69.5
2024-12-20 07:25:11,70
2024-12-20 07:30:11,70
2024-12-20 07:35:11,70
2024-12-20 07:40:11,69.5
2024-12-20 07:45:11,70
2024-12-20 07:50:11,70
2024-12-20 07:55:11,70
2024-12-20 08:00:11,69.5
2024-12-20 08:05:11,70
2024-12-20 08:10:11,70
2024-12-20 08:15:11,69.5
2024-12-20 08:20:11,69.5
2024-12-20 08:25:11,70
2024-12-20 08:30:11,70
2024-12-20 08:35:11,69.5
2024-12-20 08:40:11,70
2024-12-20 08:45:11,70
2024-12-20 08:50:11,70
2024-12-20 08:55:11,70
2024-12-20 09:00:11,70
2024-12-20 09:05:11,70
2024-12-20 09:10:11,70
2024-12-20 09:15:11,69.5
2024-12-20 09:20:11,70
2024-12-20 09:25:11,70
2024-12-20 09:30:11,70
2024-12-20 09:35:11,70
2024-12-20 09:40:11,69.5
2024-12-20 09:45:11,69.5
2024-12-20 09:50:11,70
2024-12-20 09:55:11,70
2024-12-20 10:00:11,69.5
2024-12-20 10:05:11,69.5
2024-12-20 10:10:11,70
2024-12-20 10:15:11,70
2024-12-20 10:20:11,70
2024-12-20 10:25:11,70
2024-12-20 10:30:11,70
2024-12-20 10:35:11,70
2024-12-20 10:40:11,70
2024-12-20 10:45:11,69.5
2024-12-20 10:50:11,69.5
2024-12-20 10:55:11,70
2024-12-20 11:00:11,70
2024-12-20 11:05:11,69.5
2024-12-20 11:10:11,70
2024-12-20 11:15:11,70
2024-12-20 11:20:11,70
2024-12-20 11:25:11,69.5
2024-12-20 11:30:11,70
2024-12-20 11:35:11,70
2024-12-20 11:40:11,70
2024-12-20 11:45:11,70
2024-12-20 11:50:11,69.5
2024-12-20 11:55:11,70
2024-12-20 12:00:11,70
2024-12-20 12:05:11,70
2024-12-20 12:10:11,69.5
2024-12-20 12:15:11,70
2024-12-20 12:20:11,70
2024-12-20 12:25:11,70
2024-12-20 12:30:11,69.5
2024-12-20 12:35:11,70
2024-12-20 12:40:11,70
2024-12-20 12:45:11,70
2024-12-20 12:50:11,69.5
2024-12-20 12:55:11,70
2024-12-20 13:00:11,70
2024-12-20 13:05:11,70
2024-12-20 13:10:11,69.5
2024-12-20 13:15:11,70
2024-12-20 13:20:11,70
2024-12-20 13:25:11,70
2024-12-20 13:30:11,70
2024-12-20 13:35:11,69.5
2024-12-20 13:40:11,70
2024-12-20 13:45:11,70
2024-12-20 13:50:11,70
2024-12-20 13:55:11,69.5
2024-12-20 14:00:11,70
2024-12-20 14:05:11,70
2024-12-20 14:10:11,70
2024-12-20 14:15:11,69.5
2024-12-20 14:20:11,69.5
2024-12-20 14:25:11,70
2024-12-20 14:30:11,70
2024-12-20 14:35:11,69.5
2024-12-20 14:40:11,69.5
2024-12-20 14:45:11,70
2024-12-20 14:50:11,70
2024-12-20 14:55:11,69.5
2024-12-20 15:00:11,70
2024-12-20 15:05:11,70
2024-12-20 15:10:11,69.5
2024-12-20 15:15:11,69.5
2024-12-20 15:20:11,70
2024-12-20 15:25:11,70
2024-12-20 15:30:11,69.5
2024-12-20 15:35:11,69.5
2024-12-20 15:40:11,70
2024-12-20 15:45:11,70
2024-12-20 15:50:11,69.5
2024-12-20 15:55:11,69.5
2024-12-20 16:00:11,70
2024-12-20 16:05:11,70
2024-12-20 16:10:11,69.5
2024-12-20 16:15:11,69.5
2024-12-20 16:20:11,70
2024-12-20 16:25:11,70
2024-12-20 16:30:11,70
2024-12-20 16:35:11,69.5
2024-12-20 16:40:11,70
2024-12-20 16:45:11,70
2024-12-20 16:50:11,70
2024-12-20 16:55:11,69.5
2024-12-20 17:00:11,70
2024-12-20 17:05:11,70
2024-12-20 17:10:11,70
2024-12-20 17:15:11,69.5
2024-12-20 17:20:11,69.5
2024-12-20 17:25:11,70
2024-12-20 17:30:11,70
2024-12-20 17:35:11,70
2024-12-20 17:40:11,69.5
2024-12-20 17:45:11,69.5
2024-12-20 17:50:11,70
2024-12-20 17:55:11,70
2024-12-20 18:00:11,69.5
2024-12-20 18:05:11,70
2024-12-20 18:10:11,70
2024-12-20 18:15:11,70
2024-12-20 18:20:11,69.5
2024-12-20 18:25:11,70
2024-12-20 18:30:11,70
2024-12-20 18:35:11,69.5
2024-12-20 18:40:11,69.5
2024-12-20 18:45:11,70
2024-12-20 18:50:11,70
2024-12-20 18:55:11,69.5
2024-12-20 19:00:11,69.5
2024-12-20 19:05:11,70
2024-12-20 19:10:11,70
2024-12-20 19:15:11,69.5
2024-12-20 19:20:11,70
2024-12-20 19:25:11,70
2024-12-20 19:30:11,70
2024-12-20 19:35:11,70
2024-12-20 19:40:11,70
2024-12-20 19:45:11,70
2024-12-20 19:50:11,70
2024-12-20 19:55:11,70
2024-12-20 20:00:11,70
2024-12-20 20:05:11,70
2024-12-20 20:10:11,70
2024-12-20 20:15:11,69.5
2024-12-20 20:20:11,70
2024-12-20 20:25:11,70
2024-12-20 20:30:11,69.5
2024-12-20 20:35:11,69.5
2024-12-20 20:40:11,69.5
2024-12-20 20:45:11,70
2024-12-20 20:50:11,70
2024-12-20 20:55:11,69.5
2024-12-20 21:00:11,70
2024-12-20 21:05:11,70
2024-12-20 21:10:11,70
2024-12-20 21:15:11,70
2024-12-20 21:20:11,69.5
2024-12-20 21:25:11,70
2024-12-20 21:30:11,70
2024-12-20 21:35:11,70
2024-12-20 21:40:11,69.5
2024-12-20 21:45:11,70
2024-12-20 21:50:11,70
2024-12-20 21:55:11,69.5
2024-12-20 22:00:11,70
2024-12-20 22:05:11,70
2024-12-20 22:10:11,70
2024-12-20 22:15:11,70
2024-12-20 22:20:11,70
2024-12-20 22:25:11,70
2024-12-20 22:30:11,70
2024-12-20 22:35:11,69.5
2024-12-20 22:40:11,70
2024-12-20 22:45:11,70
2024-12-20 22:50:11,70
2024-12-20 22:55:11,69.5
2024-12-20 23:00:11,70
2024-12-20 23:05:11,70
2024-12-20 23:10:11,70
2024-12-20 23:15:11,70
2024-12-20 23:20:11,70
2024-12-20 23:25:11,69.5
2024-12-20 23:30:11,70
2024-12-20 23:35:11,70
2024-12-20 23:40:11,69.5
2024-12-20 23:45:11,70
2024-12-20 23:50:11,70
2024-12-20 23:55:11,70
2024-12-21 00:00:11,70
2024-12-21 00:05:11,70
2024-12-21 00:10:11,70
2024-12-21 00:15:11,70
2024-12-21 00:20:11,70
2024-12-21 00:25:11,70
2024-12-21 00:30:11,69.5
2024-12-21 00:35:11,70
2024-12-21 00:40:11,70
2024-12-21 00:45:11,70
2024-12-21 00:50:11,69.5
2024-12-21 00:55:11,70
2024-12-21 01:00:11,70
2024-12-21 01:05:11,69.5
2024-12-21 01:10:11,69.5
2024-12-21 01:15:11,70
2024-12-21 01:20:11,70
2024-12-21 01:25:11,69.5
2024-12-21 01:30:11,70
2024-12-21 01:35:11,70
2024-12-21 01:40:11,70
2024-12-21 01:45:11,70
2024-12-21 01:50:11,70
2024-12-21 01:55:11,70
2024-12-21 02:00:11,70
2024-12-21 02:05:11,70
2024-12-21 02:10:11,70
2024-12-21 02:15:11,69.5
2024-12-21 02:20:11,70
2024-12-21 02:25:11,70
2024-12-21 02:30:11,70
2024-12-21 02:35:11,70
2024-12-21 02:40:11,70
2024-12-21 02:45:11,70
2024-12-21 02:50:11,69.5
2024-12-21 02:55:11,70
2024-12-21 03:00:11,70
2024-12-21 03:05:11,69.5
2024-12-21 03:10:11,69.5
2024-12-21 03:15:11,70
2024-12-21 03:20:11,70
2024-12-21 03:25:11,69.5
2024-12-21 03:30:11,70
2024-12-21 03:35:11,70
2024-12-21 03:40:11,70
2024-12-21 03:45:11,69.5
2024-12-21 03:50:11,70
2024-12-21 03:55:11,70
2024-12-21 04:00:11,69.5
2024-12-21 04:05:11,70
2024-12-21 04:10:11,70
2024-12-21 04:15:11,69.5
2024-12-21 04:20:11,69.5
2024-12-21 04:25:11,70
2024-12-21 04:30:11,70
2024-12-21 04:35:11,70
2024-12-21 04:40:11,70
2024-12-21 04:45:11,70
2024-12-21 04:50:11,70
2024-12-21 04:55:11,70
2024-12-21 05:00:11,70
2024-12-21 05:05:11,70
2024-12-21 05:10:11,69.5
2024-12-21 05:15:11,70
2024-12-21 05:20:11,70
2024-12-21 05:25:11,69.5
2024-12-21 05:30:11,70
2024-12-21 05:35:11,70
2024-12-21 05:40:11,70
2024-12-21 05:45:11,69.5
2024-12-21 05:50:11,70
2024-12-21 05:55:11,70
2024-12-21 06:00:11,70
2024-12-21 06:05:11,70
2024-12-21 06:10:11,70
2024-12-21 06:15:11,70
2024-12-21 06:20:11,69.5
2024-12-21 06:25:11,69.5
2024-12-21 06:30:11,69.5
2024-12-21 06:35:11,69.5
2024-12-21 06:40:11,69.5
2024-12-21 06:45:11,70
2024-12-21 06:50:11,69.5
2024-12-21 06:55:11,69.5
2024-12-21 07:00:11,70
2024-12-21 07:05:11,70
2024-12-21 07:10:11,70
2024-12-21 07:15:11,70
2024-12-21 07:20:11,70
2024-12-21 07:25:11,70
2024-12-21 07:30:11,70
2024-12-21 07:35:11,70
2024-12-21 07:40:11,70
2024-12-21 07:45:11,70
2024-12-21 07:50:11,69.5
2024-12-21 07:55:11,69.5
2024-12-21 08:00:11,70
2024-12-21 08:05:11,70
2024-12-21 08:10:11,69.5
2024-12-21 08:15:11,70
2024-12-21 08:20:11,70
2024-12-21 08:25:11,69.5
2024-12-21 08:30:11,69.5
2024-12-21 08:35:11,70
2024-12-21 08:40:11,70
2024-12-21 08:45:11,69.5
2024-12-21 08:50:11,70
2024-12-21 08:55:11,70
2024-12-21 09:00:11,70
2024-12-21 09:05:11,69.5
2024-12-21 09:10:11,70
2024-12-21 09:15:11,70
2024-12-21 09:20:11,70
2024-12-21 09:25:11,69.5
2024-12-21 09:30:11,70
2024-12-21 09:35:11,70
2024-12-21 09:40:11,69.5
2024-12-21 09:45:11,70
2024-12-21 09:50:11,70
2024-12-21 09:55:11,69.5
2024-12-21 10:00:11,69.5
2024-12-21 10:05:11,70
2024-12-21 10:10:11,70
2024-12-21 10:15:11,69.5
2024-12-21 10:20:11,70
2024-12-21 10:25:11,70
2024-12-21 10:30:11,70
2024-12-21 10:35:11,70
2024-12-21 10:40:11,70
2024-12-21 10:45:11,70
2024-12-21 10:50:11,70
2024-12-21 10:55:11,70
2024-12-21 11:00:11,69.5
2024-12-21 11:05:11,70
2024-12-21 11:10:11,70
2024-12-21 11:15:11,69.5
2024-12-21 11:20:11,69.5
2024-12-21 11:25:11,70
2024-12-21 11:30:11,69.5
2024-12-21 11:35:11,69.5
2024-12-21 11:40:11,70
2024-12-21 11:45:11,70
2024-12-21 11:50:11,70
2024-12-21 11:55:11,70
2024-12-21 12:00:11,69.5
2024-12-21 12:05:11,70
2024-12-21 12:10:11,70
2024-12-21 12:15:11,70
2024-12-21 12:20:11,69.5
2024-12-21 12:25:11,70
2024-12-21 12:30:11,70
2024-12-21 12:35:11,70
2024-12-21 12:40:11,70
2024-12-21 12:45:11,70
2024-12-21 12:50:11,70
2024-12-21 12:55:11,70
2024-12-21 13:00:11,70
2024-12-21 13:05:11,70
2024-12-21 13:10:11,69.5
2024-12-21 13:15:11,70
2024-12-21 13:20:11,70
2024-12-21 13:25:11,70
2024-12-21 13:30:11,69.5
2024-12-21 13:35:11,70
2024-12-21 13:40:11,70
2024-12-21 13:45:11,70
2024-12-21 13:50:11,70
2024-12-21 13:55:11,70
2024-12-21 14:00:11,69.5
2024-12-21 14:05:11,70
2024-12-21 14:10:11,69.5
2024-12-21 14:15:11,69.5
2024-12-21 14:20:11,69.5
2024-12-21 14:25:11,69.5
2024-12-21 14:30:11,69.5
2024-12-21 14:35:11,69.5
2024-12-21 14:40:11,69.5
2024-12-21 14:45:11,69.5
2024-12-21 14:50:11,69.5
2024-12-21 14:55:11,69.5
2024-12-21 15:00:11,69.5
2024-12-21 15:05:11,70
2024-12-21 15:10:11,70
2024-12-21 15:15:11,69.5
2024-12-21 15:20:11,70
2024-12-21 15:25:11,70
2024-12-21 15:30:11,70
2024-12-21 15:35:11,69.5
2024-12-21 15:40:11,70
2024-12-21 15:45:11,70
2024-12-21 15:50:11,70
2024-12-21 15:55:11,70
2024-12-21 16:00:11,70
2024-12-21 16:05:11,70
2024-12-21 16:10:11,70
2024-12-21 16:15:11,70
2024-12-21 16:20:11,70
2024-12-21 16:25:11,70
2024-12-21 16:30:11,70
2024-12-21 16:35:11,70
2024-12-21 16:40:11,70
2024-12-21 16:45:11,70
2024-12-21 16:50:11,69.5
2024-12-21 16:55:11,70
2024-12-21 17:00:11,70
2024-12-21 17:05:11,70
2024-12-21 17:10:11,70
2024-12-21 17:15:11,70
2024-12-21 17:20:11,70
2024-12-21 17:25:11,70
2024-12-21 17:30:11,70
2024-12-21 17:35:11,69.5
2024-12-21 17:40:11,70
2024-12-21 17:45:11,70
2024-12-21 17:50:11,70
2024-12-21 17:55:11,69.5
2024-12-21 18:00:11,69.5
2024-12-21 18:05:11,70
2024-12-21 18:10:11,70
2024-12-21 18:15:11,69.5
2024-12-21 18:20:11,70
2024-12-21 18:25:11,70
2024-12-21 18:30:11,70
2024-12-21 18:35:11,69.5
2024-12-21 18:40:11,69.5
2024-12-21 18:45:11,70
2024-12-21 18:50:11,70
2024-12-21 18:55:11,69.5
2024-12-21 19:00:11,69.5
2024-12-21 19:05:11,70
2024-12-21 19:10:11,70
2024-12-21 19:15:11,69.5
2024-12-21 19:20:11,70
2024-12-21 19:25:11,70
2024-12-21 19:30:11,70
2024-12-21 19:35:11,70
2024-12-21 19:40:11,69.5
2024-12-21 19:45:11,70
2024-12-21 19:50:11,70
2024-12-21 19:55:11,70
2024-12-21 20:00:11,70
2024-12-21 20:05:11,70
2024-12-21 20:10:11,70
2024-12-21 20:15:11,69.5
2024-12-21 20:20:11,70
2024-12-21 20:25:11,70
2024-12-21 20:30:11,70
2024-12-21 20:35:11,70
2024-12-21 20:40:11,70
2024-12-21 20:45:11,70
2024-12-21 20:50:11,70
2024-12-21 20:55:11,69.5
2024-12-21 21:00:11,69.5
2024-12-21 21:05:11,70
2024-12-21 21:10:11,70
2024-12-21 21:15:11,70
2024-12-21 21:20:11,70
2024-12-21 21:25:11,69.5
2024-12-21 21:30:11,70
2024-12-21 21:35:11,69.5
2024-12-21 21:40:11,70
2024-12-21 21:45:11,70
2024-12-21 21:50:11,69.5
2024-12-21 21:55:11,70
2024-12-21 22:00:11,70
2024-12-21 22:05:11,70
2024-12-21 22:10:11,70
2024-12-21 22:15:11,70
2024-12-21 22:20:11,69.5
2024-12-21 22:25:11,70
2024-12-21 22:30:11,70
2024-12-21 22:35:11,70
2024-12-21 22:40:11,70
2024-12-21 22:45:11,70
2024-12-21 22:50:11,70
2024-12-21 22:55:11,70
2024-12-21 23:00:11,70
2024-12-21 23:05:11,69.5
2024-12-21 23:10:11,70
2024-12-21 23:15:11,70
2024-12-21 23:20:11,70
2024-12-21 23:25:11,70
2024-12-21 23:30:11,70
2024-12-21 23:35:11,70
2024-12-21 23:40:11,70
2024-12-21 23:45:11,69.5
2024-12-21 23:50:11,70
2024-12-21 23:55:11,70
2024-12-22 00:00:11,70
2024-12-22 00:05:11,69.5
2024-12-22 00:10:11,69.5
2024-12-22 00:15:11,70
2024-12-22 00:20:11,70
2024-12-22 00:25:11,70
2024-12-22 00:30:11,69.5
2024-12-22 00:35:11,70
2024-12-22 00:40:11,70
2024-12-22 00:45:11,70
2024-12-22 00:50:11,69.5
2024-12-22 00:55:11,70
2024-12-22 01:00:11,70
2024-12-22 01:05:11,70
2024-12-22 01:10:11,70
2024-12-22 01:15:11,70
2024-12-22 01:20:11,70
2024-12-22 01:25:11,70
2024-12-22 01:30:11,70
2024-12-22 01:35:11,70
2024-12-22 01:40:11,70
2024-12-22 01:45:11,70
2024-12-22 01:50:11,70
2024-12-22 01:55:11,69.5
2024-12-22 02:00:11,70
2024-12-22 02:05:11,70
2024-12-22 02:10:11,69.5
2024-12-22 02:15:11,69.5
2024-12-22 02:20:11,69.5
2024-12-22 02:25:11,70
2024-12-22 02:30:11,70
2024-12-22 02:35:11,70
2024-12-22 02:40:11,70
2024-12-22 02:45:11,70
2024-12-22 02:50:11,70
2024-12-22 02:55:11,70
2024-12-22 03:00:11,69.5
2024-12-22 03:05:11,70
2024-12-22 03:10:11,70
2024-12-22 03:15:11,69.5
2024-12-22 03:20:11,70
2024-12-22 03:25:10,70
2024-12-22 03:30:10,70
2024-12-22 03:35:10,70
2024-12-22 03:40:10,70
2024-12-22 03:45:10,70
2024-12-22 03:50:10,70
2024-12-22 03:55:10,70
2024-12-22 04:00:10,70
