Date-Time,"Space Temperature (No Units)"
2024-12-19 02:29:29,70
2024-12-19 02:34:29,70
2024-12-19 02:39:29,70
2024-12-19 02:44:29,70
2024-12-19 02:49:29,70
2024-12-19 02:54:29,70
2024-12-19 02:59:29,70
2024-12-19 03:04:29,70
2024-12-19 03:09:29,70
2024-12-19 03:14:29,70
2024-12-19 03:19:29,70
2024-12-19 03:24:29,70
2024-12-19 03:29:29,70
2024-12-19 03:34:29,70
2024-12-19 03:39:29,70
2024-12-19 03:44:29,70
2024-12-19 03:49:29,70
2024-12-19 03:54:29,70
2024-12-19 03:59:29,70
2024-12-19 04:04:29,70
2024-12-19 04:09:29,70
2024-12-19 04:14:29,70
2024-12-19 04:19:28,70
2024-12-19 04:24:28,70
2024-12-19 04:29:28,70
2024-12-19 04:34:28,70
2024-12-19 04:39:28,70
2024-12-19 04:44:28,70
2024-12-19 04:49:28,70
2024-12-19 04:54:28,70
2024-12-19 04:59:28,70
2024-12-19 05:04:28,70
2024-12-19 05:09:28,70
2024-12-19 05:14:28,70
2024-12-19 05:19:28,70
2024-12-19 05:24:28,70
2024-12-19 05:29:28,70
2024-12-19 05:34:28,70
2024-12-19 05:39:28,70
2024-12-19 05:44:28,70
2024-12-19 05:49:28,70
2024-12-19 05:54:28,70
2024-12-19 05:59:28,70
2024-12-19 06:04:28,70
2024-12-19 06:09:28,70
2024-12-19 06:14:28,70
2024-12-19 06:19:28,69.5
2024-12-19 06:24:28,69.5
2024-12-19 06:29:28,70
2024-12-19 06:34:28,70
2024-12-19 06:39:28,69.5
2024-12-19 06:44:28,69.5
2024-12-19 06:49:28,70
2024-12-19 06:54:28,70
2024-12-19 06:59:28,69.5
2024-12-19 07:04:28,69.5
2024-12-19 07:09:28,70
2024-12-19 07:14:28,70
2024-12-19 07:19:28,70
2024-12-19 07:24:28,69.5
2024-12-19 07:29:28,69.5
2024-12-19 07:34:28,70
2024-12-19 07:39:28,70
2024-12-19 07:44:28,70
2024-12-19 07:49:28,70
2024-12-19 07:54:28,69.5
2024-12-19 07:59:28,70
2024-12-19 08:04:28,69.5
2024-12-19 08:09:29,69.5
2024-12-19 08:14:28,70
2024-12-19 08:19:28,70
2024-12-19 08:24:28,70
2024-12-19 08:29:28,70
2024-12-19 08:34:28,70
2024-12-19 08:39:28,70
2024-12-19 08:44:28,70
2024-12-19 08:49:28,70
2024-12-19 08:54:28,70
2024-12-19 08:59:28,70
2024-12-19 09:04:28,69.5
2024-12-19 09:09:28,69.5
2024-12-19 09:14:28,70
2024-12-19 09:19:28,70
2024-12-19 09:24:28,70
2024-12-19 09:29:28,70
2024-12-19 09:34:28,70
2024-12-19 09:39:28,70
2024-12-19 09:44:28,70
2024-12-19 09:49:28,70
2024-12-19 09:54:28,70
2024-12-19 09:59:28,70
2024-12-19 10:04:28,70
2024-12-19 10:09:28,70
2024-12-19 10:14:28,70
2024-12-19 10:19:28,70
2024-12-19 10:24:28,70
2024-12-19 10:29:28,70
2024-12-19 10:34:28,69.5
2024-12-19 10:39:28,69.5
2024-12-19 10:44:28,70
2024-12-19 10:49:28,70
2024-12-19 10:54:28,70
2024-12-19 10:59:28,70
2024-12-19 11:04:28,69.5
2024-12-19 11:09:28,70
2024-12-19 11:14:28,70
2024-12-19 11:19:28,70
2024-12-19 11:24:28,70
2024-12-19 11:29:28,70
2024-12-19 11:34:28,70
2024-12-19 11:39:28,70
2024-12-19 11:44:28,70
2024-12-19 11:49:28,70
2024-12-19 11:54:28,70
2024-12-19 11:59:28,69.5
2024-12-19 12:04:28,69.5
2024-12-19 12:09:28,70
2024-12-19 12:14:28,70
2024-12-19 12:19:28,70
2024-12-19 12:24:28,69.5
2024-12-19 12:29:28,70
2024-12-19 12:34:28,70
2024-12-19 12:39:28,70
2024-12-19 12:44:28,69.5
2024-12-19 12:49:28,69.5
2024-12-19 12:54:28,70
2024-12-19 12:59:28,70
2024-12-19 13:04:28,70
2024-12-19 13:09:28,69.5
2024-12-19 13:14:28,70
2024-12-19 13:19:28,70
2024-12-19 13:24:28,70
2024-12-19 13:29:28,69.5
2024-12-19 13:34:28,70
2024-12-19 13:39:28,70
2024-12-19 13:44:28,70
2024-12-19 13:49:28,69.5
2024-12-19 13:54:28,69.5
2024-12-19 13:59:28,70
2024-12-19 14:04:28,70
2024-12-19 14:09:28,70
2024-12-19 14:14:28,70
2024-12-19 14:19:28,69.5
2024-12-19 14:24:28,70
2024-12-19 14:29:29,70
2024-12-19 14:34:28,69.5
2024-12-19 14:39:28,69.5
2024-12-19 14:44:28,70
2024-12-19 14:49:28,70
2024-12-19 14:54:28,70
2024-12-19 14:59:28,70
2024-12-19 15:04:28,69.5
2024-12-19 15:09:28,69.5
2024-12-19 15:14:28,70
2024-12-19 15:19:28,70
2024-12-19 15:24:28,70
2024-12-19 15:29:28,69.5
2024-12-19 15:34:28,70
2024-12-19 15:39:28,70
2024-12-19 15:44:28,70
2024-12-19 15:49:29,69.5
2024-12-19 15:54:28,69.5
2024-12-19 15:59:28,70
2024-12-19 16:04:28,70
2024-12-19 16:09:28,70
2024-12-19 16:14:28,70
2024-12-19 16:19:28,70
2024-12-19 16:24:29,70
2024-12-19 16:29:28,70
2024-12-19 16:34:28,70
2024-12-19 16:39:28,69.5
2024-12-19 16:44:28,69.5
2024-12-19 16:49:28,70
2024-12-19 16:54:28,70
2024-12-19 16:59:28,70
2024-12-19 17:04:28,70
2024-12-19 17:09:28,70
2024-12-19 17:14:28,70
2024-12-19 17:19:28,69.5
2024-12-19 17:24:28,69.5
2024-12-19 17:29:28,70
2024-12-19 17:34:28,70
2024-12-19 17:39:28,70
2024-12-19 17:44:28,69.5
2024-12-19 17:49:28,70
2024-12-19 17:54:28,70
2024-12-19 17:59:28,70
2024-12-19 18:04:28,69.5
2024-12-19 18:09:28,70
2024-12-19 18:14:28,70
2024-12-19 18:19:28,69.5
2024-12-19 18:24:28,69.5
2024-12-19 18:29:28,70
2024-12-19 18:34:28,70
2024-12-19 18:39:28,70
2024-12-19 18:44:28,69.5
2024-12-19 18:49:28,69.5
2024-12-19 18:54:28,70
2024-12-19 18:59:28,70
2024-12-19 19:04:28,70
2024-12-19 19:09:28,70
2024-12-19 19:14:28,70
2024-12-19 19:19:28,70
2024-12-19 19:24:28,69.5
2024-12-19 19:29:28,69.5
2024-12-19 19:34:28,70
2024-12-19 19:39:28,70
2024-12-19 19:44:28,69.5
2024-12-19 19:49:28,69.5
2024-12-19 19:54:28,70
2024-12-19 19:59:28,70
2024-12-19 20:04:28,69.5
2024-12-19 20:09:28,69.5
2024-12-19 20:14:28,70
2024-12-19 20:19:28,70
2024-12-19 20:24:28,70
2024-12-19 20:29:28,69.5
2024-12-19 20:34:28,69.5
2024-12-19 20:39:28,70
2024-12-19 20:44:29,70
2024-12-19 20:49:28,69.5
2024-12-19 20:54:28,69.5
2024-12-19 20:59:28,70
2024-12-19 21:04:28,70
2024-12-19 21:09:28,69.5
2024-12-19 21:14:28,69.5
2024-12-19 21:19:28,70
2024-12-19 21:24:28,70
2024-12-19 21:29:28,70
2024-12-19 21:34:28,70
2024-12-19 21:39:28,69.5
2024-12-19 21:44:28,70
2024-12-19 21:49:28,70
2024-12-19 21:54:28,70
2024-12-19 21:59:28,69.5
2024-12-19 22:04:28,69.5
2024-12-19 22:09:28,70
2024-12-19 22:14:28,70
2024-12-19 22:19:28,70
2024-12-19 22:24:28,70
2024-12-19 22:29:28,70
2024-12-19 22:34:28,70
2024-12-19 22:39:28,70
2024-12-19 22:44:28,69.5
2024-12-19 22:49:28,70
2024-12-19 22:54:28,70
2024-12-19 22:59:28,70
2024-12-19 23:04:28,70
2024-12-19 23:09:28,70
2024-12-19 23:14:28,70
2024-12-19 23:19:28,70
2024-12-19 23:24:28,70
2024-12-19 23:29:28,70
2024-12-19 23:34:28,70
2024-12-19 23:39:28,70
2024-12-19 23:44:28,70
2024-12-19 23:49:28,70
2024-12-19 23:54:28,70
2024-12-19 23:59:28,70
2024-12-20 00:04:28,70
2024-12-20 00:09:28,70
2024-12-20 00:14:28,70
2024-12-20 00:19:28,70
2024-12-20 00:24:28,70
2024-12-20 00:29:28,70
2024-12-20 00:34:28,70
2024-12-20 00:39:28,70
2024-12-20 00:44:28,70
2024-12-20 00:49:28,70
2024-12-20 00:54:28,70
2024-12-20 00:59:28,70
2024-12-20 01:04:28,70
2024-12-20 01:09:28,70
2024-12-20 01:14:28,70
2024-12-20 01:19:28,70
2024-12-20 01:24:28,70
2024-12-20 01:29:28,70
2024-12-20 01:34:28,70
2024-12-20 01:39:28,70
2024-12-20 01:44:28,70
2024-12-20 01:49:28,70
2024-12-20 01:54:28,70
2024-12-20 01:59:28,70
2024-12-20 02:04:28,70
2024-12-20 02:09:28,70
2024-12-20 02:14:28,70
2024-12-20 02:19:28,70
2024-12-20 02:24:28,70
2024-12-20 02:29:29,70
2024-12-20 02:34:28,70
2024-12-20 02:39:28,70
2024-12-20 02:44:28,70
2024-12-20 02:49:28,70
2024-12-20 02:54:28,70
2024-12-20 02:59:28,70
2024-12-20 03:04:28,70
2024-12-20 03:09:28,70
2024-12-20 03:14:28,70
2024-12-20 03:19:28,70
2024-12-20 03:24:28,70
2024-12-20 03:29:28,70
2024-12-20 03:34:28,70
2024-12-20 03:39:28,70
2024-12-20 03:44:28,70
2024-12-20 03:49:28,70
2024-12-20 03:54:28,70
2024-12-20 03:59:28,70
2024-12-20 04:04:28,70
2024-12-20 04:09:28,70
2024-12-20 04:14:28,70
2024-12-20 04:19:28,70
2024-12-20 04:24:28,70
2024-12-20 04:29:28,70
2024-12-20 04:34:28,70
2024-12-20 04:39:28,70
2024-12-20 04:44:28,70
2024-12-20 04:49:28,70
2024-12-20 04:54:28,70
2024-12-20 04:59:28,70
2024-12-20 05:04:28,70
2024-12-20 05:09:28,70
2024-12-20 05:14:28,70
2024-12-20 05:19:28,70
2024-12-20 05:24:28,70
2024-12-20 05:29:28,70
2024-12-20 05:34:28,70
2024-12-20 05:39:28,70
2024-12-20 05:44:28,70
2024-12-20 05:49:28,70
2024-12-20 05:54:28,70
2024-12-20 05:59:28,70
2024-12-20 06:04:28,70
2024-12-20 06:09:28,70
2024-12-20 06:14:28,70
2024-12-20 06:19:28,69.5
2024-12-20 06:24:28,69.5
2024-12-20 06:29:28,70
2024-12-20 06:34:28,70
2024-12-20 06:39:28,69.5
2024-12-20 06:44:28,69.5
2024-12-20 06:49:28,70
2024-12-20 06:54:28,70
2024-12-20 06:59:28,69.5
2024-12-20 07:04:28,69.5
2024-12-20 07:09:28,70
2024-12-20 07:14:28,70
2024-12-20 07:19:29,70
2024-12-20 07:24:28,70
2024-12-20 07:29:28,70
2024-12-20 07:34:28,69.5
2024-12-20 07:39:28,69.5
2024-12-20 07:44:28,69.5
2024-12-20 07:49:28,69.5
2024-12-20 07:54:28,70
2024-12-20 07:59:28,70
2024-12-20 08:04:28,70
2024-12-20 08:09:28,70
2024-12-20 08:14:28,70
2024-12-20 08:19:28,70
2024-12-20 08:24:28,70
2024-12-20 08:29:28,69.5
2024-12-20 08:34:28,69.5
2024-12-20 08:39:28,70
2024-12-20 08:44:28,70
2024-12-20 08:49:28,70
2024-12-20 08:54:28,69.5
2024-12-20 08:59:28,70
2024-12-20 09:04:28,70
2024-12-20 09:09:28,70
2024-12-20 09:14:28,70
2024-12-20 09:19:28,70
2024-12-20 09:24:28,70
2024-12-20 09:29:28,70
2024-12-20 09:34:28,70
2024-12-20 09:39:28,69.5
2024-12-20 09:44:28,69.5
2024-12-20 09:49:28,70
2024-12-20 09:54:28,70
2024-12-20 09:59:28,70
2024-12-20 10:04:28,70
2024-12-20 10:09:28,70
2024-12-20 10:14:28,70
2024-12-20 10:19:28,70
2024-12-20 10:24:28,69.5
2024-12-20 10:29:28,70
2024-12-20 10:34:28,70
2024-12-20 10:39:28,70
2024-12-20 10:44:28,69.5
2024-12-20 10:49:28,69.5
2024-12-20 10:54:28,69.5
2024-12-20 10:59:28,70
2024-12-20 11:04:28,70
2024-12-20 11:09:28,70
2024-12-20 11:14:28,69.5
2024-12-20 11:19:28,70
2024-12-20 11:24:28,70
2024-12-20 11:29:28,70
2024-12-20 11:34:28,70
2024-12-20 11:39:28,70
2024-12-20 11:44:28,70
2024-12-20 11:49:28,70
2024-12-20 11:54:28,70
2024-12-20 11:59:28,70
2024-12-20 12:04:28,69.5
2024-12-20 12:09:28,69.5
2024-12-20 12:14:28,70
2024-12-20 12:19:28,70
2024-12-20 12:24:28,70
2024-12-20 12:29:28,70
2024-12-20 12:34:28,70
2024-12-20 12:39:28,70
2024-12-20 12:44:28,70
2024-12-20 12:49:28,70
2024-12-20 12:54:28,70
2024-12-20 12:59:28,70
2024-12-20 13:04:28,69.5
2024-12-20 13:09:28,70
2024-12-20 13:14:28,70
2024-12-20 13:19:28,70
2024-12-20 13:24:28,70
2024-12-20 13:29:28,70
2024-12-20 13:34:29,70
2024-12-20 13:39:28,70
2024-12-20 13:44:28,70
2024-12-20 13:49:28,70
2024-12-20 13:54:28,70
2024-12-20 13:59:28,70
2024-12-20 14:04:28,70
2024-12-20 14:09:28,69.5
2024-12-20 14:14:28,70
2024-12-20 14:19:28,70
2024-12-20 14:24:28,70
2024-12-20 14:29:28,69.5
2024-12-20 14:34:28,69.5
2024-12-20 14:39:28,70
2024-12-20 14:44:28,70
2024-12-20 14:49:28,70
2024-12-20 14:54:28,69.5
2024-12-20 14:59:28,70
2024-12-20 15:04:28,70
2024-12-20 15:09:28,69.5
2024-12-20 15:14:28,69.5
2024-12-20 15:19:28,69.5
2024-12-20 15:24:28,70
2024-12-20 15:29:28,70
2024-12-20 15:34:28,69.5
2024-12-20 15:39:28,70
2024-12-20 15:44:28,70
2024-12-20 15:49:28,70
2024-12-20 15:54:28,69.5
2024-12-20 15:59:28,69.5
2024-12-20 16:04:28,70
2024-12-20 16:09:28,70
2024-12-20 16:14:28,70
2024-12-20 16:19:28,69.5
2024-12-20 16:24:28,69.5
2024-12-20 16:29:28,70
2024-12-20 16:34:28,70
2024-12-20 16:39:28,70
2024-12-20 16:44:28,70
2024-12-20 16:49:28,70
2024-12-20 16:54:28,70
2024-12-20 16:59:28,70
2024-12-20 17:04:28,70
2024-12-20 17:09:28,70
2024-12-20 17:14:28,70
2024-12-20 17:19:28,69.5
2024-12-20 17:24:28,69.5
2024-12-20 17:29:28,70
2024-12-20 17:34:28,70
2024-12-20 17:39:28,69.5
2024-12-20 17:44:28,69.5
2024-12-20 17:49:28,70
2024-12-20 17:54:28,70
2024-12-20 17:59:28,69.5
2024-12-20 18:04:28,70
2024-12-20 18:09:28,70
2024-12-20 18:14:28,70
2024-12-20 18:19:28,70
2024-12-20 18:24:28,70
2024-12-20 18:29:28,70
2024-12-20 18:34:28,70
2024-12-20 18:39:28,70
2024-12-20 18:44:28,70
2024-12-20 18:49:28,69.5
2024-12-20 18:54:28,69.5
2024-12-20 18:59:28,70
2024-12-20 19:04:28,70
2024-12-20 19:09:28,69.5
2024-12-20 19:14:28,69.5
2024-12-20 19:19:28,70
2024-12-20 19:24:28,70
2024-12-20 19:29:28,69.5
2024-12-20 19:34:28,69.5
2024-12-20 19:39:28,70
2024-12-20 19:44:28,70
2024-12-20 19:49:28,69.5
2024-12-20 19:54:28,69.5
2024-12-20 19:59:28,70
2024-12-20 20:04:28,70
2024-12-20 20:09:28,69.5
2024-12-20 20:14:28,69.5
2024-12-20 20:19:28,70
2024-12-20 20:24:28,70.5
2024-12-20 20:29:28,70
2024-12-20 20:34:28,69.5
2024-12-20 20:39:28,70
2024-12-20 20:44:28,70
2024-12-20 20:49:28,69.5
2024-12-20 20:54:28,69.5
2024-12-20 20:59:28,70
2024-12-20 21:04:28,70
2024-12-20 21:09:28,69.5
2024-12-20 21:14:28,69.5
2024-12-20 21:19:28,70
2024-12-20 21:24:28,70
2024-12-20 21:29:28,70
2024-12-20 21:34:28,69.5
2024-12-20 21:39:28,69.5
2024-12-20 21:44:28,70
2024-12-20 21:49:28,70
2024-12-20 21:54:28,70
2024-12-20 21:59:28,70
2024-12-20 22:04:28,70
2024-12-20 22:09:28,70
2024-12-20 22:14:28,70
2024-12-20 22:19:28,70
2024-12-20 22:24:28,70
2024-12-20 22:29:28,70
2024-12-20 22:34:28,70
2024-12-20 22:39:28,70
2024-12-20 22:44:28,70
2024-12-20 22:49:28,70
2024-12-20 22:54:28,70
2024-12-20 22:59:28,70
2024-12-20 23:04:28,70
2024-12-20 23:09:28,70
2024-12-20 23:14:28,70
2024-12-20 23:19:28,69.5
2024-12-20 23:24:28,70
2024-12-20 23:29:28,70
2024-12-20 23:34:28,70
2024-12-20 23:39:28,69.5
2024-12-20 23:44:28,70
2024-12-20 23:49:28,70
2024-12-20 23:54:28,70
2024-12-20 23:59:28,70
2024-12-21 00:04:28,69.5
2024-12-21 00:09:28,70
2024-12-21 00:14:28,70
2024-12-21 00:19:28,70
2024-12-21 00:24:28,70
2024-12-21 00:29:28,69.5
2024-12-21 00:34:28,70
2024-12-21 00:39:28,70
2024-12-21 00:44:28,70
2024-12-21 00:49:28,70
2024-12-21 00:54:28,70
2024-12-21 00:59:28,70
2024-12-21 01:04:28,70
2024-12-21 01:09:28,70
2024-12-21 01:14:28,70
2024-12-21 01:19:28,70
2024-12-21 01:24:28,70
2024-12-21 01:29:28,70
2024-12-21 01:34:28,69.5
2024-12-21 01:39:28,70
2024-12-21 01:44:28,70
2024-12-21 01:49:28,70
2024-12-21 01:54:28,70
2024-12-21 01:59:28,69.5
2024-12-21 02:04:28,70
2024-12-21 02:09:28,70
2024-12-21 02:14:28,70
2024-12-21 02:19:28,69.5
2024-12-21 02:24:28,70
2024-12-21 02:29:28,70
2024-12-21 02:34:28,70
2024-12-21 02:39:28,70
2024-12-21 02:44:28,70
2024-12-21 02:49:28,70
2024-12-21 02:54:28,70
2024-12-21 02:59:28,70
2024-12-21 03:04:28,70
2024-12-21 03:09:28,70
2024-12-21 03:14:28,70
2024-12-21 03:19:28,70
2024-12-21 03:24:28,70
2024-12-21 03:29:28,70
2024-12-21 03:34:29,70
2024-12-21 03:39:28,70
2024-12-21 03:44:28,70
2024-12-21 03:49:28,70
2024-12-21 03:54:28,70
2024-12-21 03:59:28,70
2024-12-21 04:04:28,70
2024-12-21 04:09:28,70
2024-12-21 04:14:28,70
2024-12-21 04:19:28,70
2024-12-21 04:24:28,70
2024-12-21 04:29:28,70
2024-12-21 04:34:28,70
2024-12-21 04:39:28,70
2024-12-21 04:44:28,70
2024-12-21 04:49:28,70
2024-12-21 04:54:28,70
2024-12-21 04:59:28,70
2024-12-21 05:04:28,70
2024-12-21 05:09:28,70
2024-12-21 05:14:28,70
2024-12-21 05:19:28,70
2024-12-21 05:24:28,70
2024-12-21 05:29:28,70
2024-12-21 05:34:28,70
2024-12-21 05:39:28,70
2024-12-21 05:44:28,70
2024-12-21 05:49:28,70
2024-12-21 05:54:28,70
2024-12-21 05:59:28,70
2024-12-21 06:04:28,70
2024-12-21 06:09:28,70
2024-12-21 06:14:28,69.5
2024-12-21 06:19:28,69.5
2024-12-21 06:24:28,70
2024-12-21 06:29:28,70
2024-12-21 06:34:28,69.5
2024-12-21 06:39:28,69.5
2024-12-21 06:44:28,70
2024-12-21 06:49:28,70
2024-12-21 06:54:28,69.5
2024-12-21 06:59:28,69.5
2024-12-21 07:04:28,70
2024-12-21 07:09:28,70
2024-12-21 07:14:28,69.5
2024-12-21 07:19:28,69.5
2024-12-21 07:24:28,70
2024-12-21 07:29:28,70
2024-12-21 07:34:28,70
2024-12-21 07:39:28,70
2024-12-21 07:44:28,70
2024-12-21 07:49:28,70
2024-12-21 07:54:28,70
2024-12-21 07:59:28,70
2024-12-21 08:04:28,70
2024-12-21 08:09:28,70
2024-12-21 08:14:28,70
2024-12-21 08:19:28,70
2024-12-21 08:24:28,70
2024-12-21 08:29:28,70
2024-12-21 08:34:28,70
2024-12-21 08:39:28,69.5
2024-12-21 08:44:28,70
2024-12-21 08:49:28,70
2024-12-21 08:54:28,70
2024-12-21 08:59:28,70
2024-12-21 09:04:28,69.5
2024-12-21 09:09:28,69.5
2024-12-21 09:14:28,70
2024-12-21 09:19:28,70
2024-12-21 09:24:28,70
2024-12-21 09:29:28,70
2024-12-21 09:34:28,70
2024-12-21 09:39:28,69.5
2024-12-21 09:44:28,69.5
2024-12-21 09:49:28,70
2024-12-21 09:54:28,70
2024-12-21 09:59:28,69.5
2024-12-21 10:04:28,69.5
2024-12-21 10:09:28,70
2024-12-21 10:14:28,70
2024-12-21 10:19:28,70
2024-12-21 10:24:28,69.5
2024-12-21 10:29:28,69.5
2024-12-21 10:34:28,70
2024-12-21 10:39:28,70
2024-12-21 10:44:28,70
2024-12-21 10:49:28,69.5
2024-12-21 10:54:28,70
2024-12-21 10:59:28,70
2024-12-21 11:04:29,70
2024-12-21 11:09:28,69.5
2024-12-21 11:14:28,69.5
2024-12-21 11:19:28,70
2024-12-21 11:24:28,70
2024-12-21 11:29:28,70
2024-12-21 11:34:28,69.5
2024-12-21 11:39:28,69.5
2024-12-21 11:44:28,69.5
2024-12-21 11:49:28,70
2024-12-21 11:54:28,70
2024-12-21 11:59:28,70
2024-12-21 12:04:28,70
2024-12-21 12:09:28,70
2024-12-21 12:14:28,70
2024-12-21 12:19:28,70
2024-12-21 12:24:28,70
2024-12-21 12:29:28,70
2024-12-21 12:34:28,70
2024-12-21 12:39:28,70
2024-12-21 12:44:28,70
2024-12-21 12:49:28,70
2024-12-21 12:54:28,70
2024-12-21 12:59:28,70
2024-12-21 13:04:28,70
2024-12-21 13:09:28,69.5
2024-12-21 13:14:28,70
2024-12-21 13:19:28,70
2024-12-21 13:24:28,70
2024-12-21 13:29:28,69.5
2024-12-21 13:34:28,69.5
2024-12-21 13:39:28,70
2024-12-21 13:44:28,70
2024-12-21 13:49:28,70
2024-12-21 13:54:28,70
2024-12-21 13:59:28,70
2024-12-21 14:04:28,70
2024-12-21 14:09:28,70
2024-12-21 14:14:28,69.5
2024-12-21 14:19:28,70
2024-12-21 14:24:28,70
2024-12-21 14:29:28,70
2024-12-21 14:34:28,70
2024-12-21 14:39:28,69.5
2024-12-21 14:44:28,69.5
2024-12-21 14:49:28,70
2024-12-21 14:54:28,70
2024-12-21 14:59:28,69.5
2024-12-21 15:04:29,70
2024-12-21 15:09:28,70
2024-12-21 15:14:28,70
2024-12-21 15:19:28,69.5
2024-12-21 15:24:28,70
2024-12-21 15:29:28,70
2024-12-21 15:34:28,70
2024-12-21 15:39:28,70
2024-12-21 15:44:28,70
2024-12-21 15:49:28,69.5
2024-12-21 15:54:28,70
2024-12-21 15:59:28,70
2024-12-21 16:04:28,70
2024-12-21 16:09:28,70
2024-12-21 16:14:28,70
2024-12-21 16:19:28,70
2024-12-21 16:24:28,70
2024-12-21 16:29:28,70
2024-12-21 16:34:28,70
2024-12-21 16:39:28,70
2024-12-21 16:44:28,70
2024-12-21 16:49:28,70
2024-12-21 16:54:29,70
2024-12-21 16:59:28,70
2024-12-21 17:04:28,70
2024-12-21 17:09:28,70
2024-12-21 17:14:28,70
2024-12-21 17:19:28,70
2024-12-21 17:24:28,69.5
2024-12-21 17:29:28,69.5
2024-12-21 17:34:28,69.5
2024-12-21 17:39:28,70
2024-12-21 17:44:29,70
2024-12-21 17:49:28,70
2024-12-21 17:54:28,70
2024-12-21 17:59:28,70
2024-12-21 18:04:28,70
2024-12-21 18:09:28,70
2024-12-21 18:14:28,70
2024-12-21 18:19:28,70
2024-12-21 18:24:28,70
2024-12-21 18:29:28,70
2024-12-21 18:34:28,70
2024-12-21 18:39:28,69.5
2024-12-21 18:44:28,69.5
2024-12-21 18:49:28,69.5
2024-12-21 18:54:28,70
2024-12-21 18:59:28,70
2024-12-21 19:04:28,70
2024-12-21 19:09:28,69.5
2024-12-21 19:14:28,70
2024-12-21 19:19:28,70
2024-12-21 19:24:28,70
2024-12-21 19:29:28,70
2024-12-21 19:34:28,69.5
2024-12-21 19:39:28,69.5
2024-12-21 19:44:28,70
2024-12-21 19:49:28,70
2024-12-21 19:54:28,69.5
2024-12-21 19:59:28,69.5
2024-12-21 20:04:29,70
2024-12-21 20:09:28,70
2024-12-21 20:14:28,70
2024-12-21 20:19:28,70
2024-12-21 20:24:28,70
2024-12-21 20:29:28,70
2024-12-21 20:34:28,70
2024-12-21 20:39:28,69.5
2024-12-21 20:44:28,69.5
2024-12-21 20:49:28,70
2024-12-21 20:54:28,70
2024-12-21 20:59:28,69.5
2024-12-21 21:04:28,69.5
2024-12-21 21:09:28,70
2024-12-21 21:14:28,70
2024-12-21 21:19:28,70
2024-12-21 21:24:29,70
2024-12-21 21:29:28,70
2024-12-21 21:34:28,70
2024-12-21 21:39:28,70
2024-12-21 21:44:28,70
2024-12-21 21:49:29,70
2024-12-21 21:54:28,69.5
2024-12-21 21:59:28,70
2024-12-21 22:04:28,70
2024-12-21 22:09:28,70
2024-12-21 22:14:28,70
2024-12-21 22:19:28,70
2024-12-21 22:24:28,70
2024-12-21 22:29:28,70
2024-12-21 22:34:28,70
2024-12-21 22:39:28,70
2024-12-21 22:44:28,70
2024-12-21 22:49:28,70
2024-12-21 22:54:28,70
2024-12-21 22:59:28,70
2024-12-21 23:04:28,70
2024-12-21 23:09:28,70
2024-12-21 23:14:28,70
2024-12-21 23:19:28,70
2024-12-21 23:24:28,70
2024-12-21 23:29:28,70
2024-12-21 23:34:28,70
2024-12-21 23:39:28,70
2024-12-21 23:44:28,70
2024-12-21 23:49:28,70
2024-12-21 23:54:28,70
2024-12-21 23:59:28,70
2024-12-22 00:04:28,70
2024-12-22 00:09:28,70
2024-12-22 00:14:28,70
2024-12-22 00:19:28,70
2024-12-22 00:24:28,70
2024-12-22 00:29:28,70
2024-12-22 00:34:28,70
2024-12-22 00:39:28,70
2024-12-22 00:44:28,70
2024-12-22 00:49:28,70
2024-12-22 00:54:28,70
2024-12-22 00:59:28,70
2024-12-22 01:04:28,70
2024-12-22 01:09:28,70
2024-12-22 01:14:28,70
2024-12-22 01:19:28,70
2024-12-22 01:24:28,70
2024-12-22 01:29:28,70
2024-12-22 01:34:28,69.5
2024-12-22 01:39:28,70
2024-12-22 01:44:28,70
2024-12-22 01:49:28,70
2024-12-22 01:54:28,70
2024-12-22 01:59:28,70
2024-12-22 02:04:28,70
2024-12-22 02:09:28,70
2024-12-22 02:14:28,70
2024-12-22 02:19:28,70
2024-12-22 02:24:28,70
2024-12-22 02:29:28,70
2024-12-22 02:34:28,70
2024-12-22 02:39:28,70
2024-12-22 02:44:28,70
2024-12-22 02:49:28,70
2024-12-22 02:54:28,70
2024-12-22 02:59:28,70
2024-12-22 03:04:28,70
2024-12-22 03:09:28,70
2024-12-22 03:14:28,70
2024-12-22 03:19:28,70
2024-12-22 03:24:28,70
2024-12-22 03:29:28,70
2024-12-22 03:34:28,70
2024-12-22 03:39:28,70
2024-12-22 03:44:28,70
2024-12-22 03:49:28,70
2024-12-22 03:54:28,70
2024-12-22 03:59:28,70
2024-12-22 04:04:28,70
2024-12-22 04:09:28,70
2024-12-22 04:14:28,70
2024-12-22 04:19:28,70
2024-12-22 04:24:28,70
2024-12-22 04:29:28,70
2024-12-22 04:34:28,70
2024-12-22 04:39:28,70
2024-12-22 04:44:28,70
2024-12-22 04:49:28,70
2024-12-22 04:54:28,70
2024-12-22 04:59:28,70
2024-12-22 05:04:28,70
2024-12-22 05:09:28,70
2024-12-22 05:14:28,70
2024-12-22 05:19:28,70
2024-12-22 05:24:28,70
2024-12-22 05:29:28,70
2024-12-22 05:34:28,70
2024-12-22 05:39:28,70
2024-12-22 05:44:28,70
2024-12-22 05:49:28,70
2024-12-22 05:54:28,70
2024-12-22 05:59:28,70
2024-12-22 06:04:28,70
